spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id,behavioral_motivation_standardized
heights,slight disarray,hesitation,negative,201312_113.83572026600113_22.73146253989801.png,reduced exploration
clutter,detracted order,avoidance,negative,201312_113.83572026600113_22.73146253989801.png,hesitation to use space
streetscape,modest development,passive observation,neutral,201312_113.8360353_22.761185699999995.png,reduced exploration
buildings,functional layout,utilitarian use,neutral,201312_113.8360353_22.761185699999995.png,compliance with regulations
infrastructure,unrefined appearance,minimal engagement,negative,201312_113.8360353_22.761185699999995.png,lack of engagement
street,sense of organization,navigate effectively,positive,201312_113.8235017_22.698809100000002.png,predictable navigation
buildings,chaotic impression,hesitate to explore,negative,201312_113.8235017_22.698809100000002.png,reduced exploration
traffic lights,orderliness,follow traffic rules,positive,201312_113.8235017_22.698809100000002.png,obey traffic rules
signage,confusion,seek clarification,negative,201312_113.8235017_22.698809100000002.png,question predictability
sidewalks,functional arrangement,walk comfortably,positive,201312_113.8235017_22.698809100000002.png,facilitated walking
buildings,sense of order,navigate effectively,positive,201312_113.8409926803816_22.75012227013069.png,predictable navigation
shops,visual clutter,avoidance of space,negative,201312_113.8409926803816_22.75012227013069.png,disconnection from nature
vehicles,disorganization,hesitation to enter,negative,201312_113.8409926803816_22.75012227013069.png,reduced exploration
utility poles,visual distraction,divert attention,negative,201312_113.8409926803816_22.75012227013069.png,avoid distraction
signage,lack of clarity,confusion in navigation,negative,201312_113.8409926803816_22.75012227013069.png,difficulty in navigating
street,sense of clutter,difficulty navigating,negative,201312_113.8346455_22.695685499999996.png,lack of coherent organization
buildings,chaotic environment,distraction,negative,201312_113.8346455_22.695685499999996.png,distraction from surroundings
vehicles,busy atmosphere,increased urgency,negative,201312_113.8346455_22.695685499999996.png,frustration
wires,disorderly appearance,overwhelm,negative,201312_113.8346455_22.695685499999996.png,difficulty in understanding organization
road,sense of predictability,easier navigation,positive,201312_113.83914327807292_22.754952015391464.png,facilitated travel
sidewalks,sense of predictability,easier navigation,positive,201312_113.83914327807292_22.754952015391464.png,facilitated travel
trees,sense of predictability,easier navigation,positive,201312_113.83914327807292_22.754952015391464.png,facilitated travel
buildings,easy to comprehend,comfort in environment,positive,201312_113.83914327807292_22.754952015391464.png,enhance comfort
vehicles,sense of orderliness,predictable movement,positive,201312_113.83914327807292_22.754952015391464.png,movement facilitation
roads,sense of order,easy navigation,positive,201312_113.85651230262431_22.656305210826364.png,navigate with ease
sidewalks,sense of order,easy navigation,positive,201312_113.85651230262431_22.656305210826364.png,navigate with ease
buildings,sense of order,easy navigation,positive,201312_113.85651230262431_22.656305210826364.png,navigate with ease
signs,sense of clarity,informed decision-making,positive,201312_113.85651230262431_22.656305210826364.png,planning travel routes
styles,sense of coherence,enhanced understanding,positive,201312_113.85651230262431_22.656305210826364.png,feeling safe
buildings,sense of organization,navigate efficiently,positive,201312_113.83718987956412_22.73739513103713.png,facilitating navigation
traffic,overwhelming complexity,hesitate to cross,negative,201312_113.83718987956412_22.73739513103713.png,increased safety
sidewalks,clear pathways,walk confidently,positive,201312_113.83718987956412_22.73739513103713.png,cross streets confidently
roads,functional purpose,drive smoothly,positive,201312_113.83718987956412_22.73739513103713.png,drive confidently
road,somewhat organized,navigate effectively,positive,201312_113.8374755_22.647390599999994.png,predictable navigation
sidewalks,somewhat organized,navigate effectively,positive,201312_113.8374755_22.647390599999994.png,predictable navigation
trees,slight sense of disorganization,hesitate to explore,negative,201312_113.8374755_22.647390599999994.png,reduced exploration
building,partially obscured,difficulty in orientation,negative,201312_113.8374755_22.647390599999994.png,lack of coherent organization
layout,understandable but not perfectly ordered,navigate with caution,neutral,201312_113.8374755_22.647390599999994.png,discomfort in the area
road,organized environment,navigate effectively,positive,201312_113.8530002_22.568199100000005.png,predictable navigation
buildings,functional layout,utilize space,positive,201312_113.8530002_22.568199100000005.png,exploring the neighborhood
greenery,planned development,enjoy nature,neutral,201312_113.8530002_22.568199100000005.png,partake in outdoor recreation
spaces,moderate coherence,reflect on design,neutral,201312_113.8530002_22.568199100000005.png,enhanced understanding of space
roads,sense of order,navigate effectively,positive,201312_113.85777283738314_22.642709229323334.png,predictable navigation
buildings,organized design,explore surroundings,positive,201312_113.85777283738314_22.642709229323334.png,exploring surroundings
landscaping,enhanced coherence,enjoy nature,positive,201312_113.85777283738314_22.642709229323334.png,partake in outdoor recreation
fences,defined boundaries,feel secure,positive,201312_113.85777283738314_22.642709229323334.png,confidence in safety
pathways,clear navigation,move confidently,positive,201312_113.85777283738314_22.642709229323334.png,confident walking
junction,slight ambiguity,hesitate in direction,negative,201312_113.85777283738314_22.642709229323334.png,hesitation to use space
scene,sprawling nature,feel disoriented,negative,201312_113.85777283738314_22.642709229323334.png,difficulty in understanding organization
street,low coherence,avoidance of space,negative,201312_113.8578372_22.5682381.png,disconnection from nature
parking,disorder,frustration,negative,201312_113.8578372_22.5682381.png,feeling overwhelmed
structures,confusion,disengagement,negative,201312_113.8578372_22.5682381.png,lack of engagement
construction,chaos,avoidance,negative,201312_113.8578372_22.5682381.png,hesitation to use space
debris,neglect,discomfort,negative,201312_113.8578372_22.5682381.png,feel disconnected
buildings,moderate coherence,exploration,neutral,201312_113.8574523_22.571860800000003.png,moving freely
roads,confusion,hesitation,negative,201312_113.8574523_22.571860800000003.png,reduced exploration
fences,disorganization,avoidance,negative,201312_113.8574523_22.571860800000003.png,hesitation to use space
construction,unfinished feeling,disengagement,negative,201312_113.8574523_22.571860800000003.png,lack of engagement
road,sense of order,navigating efficiently,positive,201312_113.85980904184744_22.648029621847705.png,easier navigation
buildings,feeling of organization,engaging with the environment,positive,201312_113.85980904184744_22.648029621847705.png,engaging with spaces
streetlights,sense of safety,walking at night,positive,201312_113.85980904184744_22.648029621847705.png,moving around at night
signage,clarity of direction,following directions,positive,201312_113.85980904184744_22.648029621847705.png,logical navigation
road,somewhat organized,navigate effectively,positive,201312_113.876258209507_22.67064777876147.png,predictable navigation
greenery,sense of order,enjoy surroundings,positive,201312_113.876258209507_22.67064777876147.png,attraction to nature
poles,detracts from order,feel discomfort,negative,201312_113.876258209507_22.67064777876147.png,aversion
wires,disruption of integration,avoidance,negative,201312_113.876258209507_22.67064777876147.png,hesitation to use space
environment,lack of proper place,feel unsettled,negative,201312_113.876258209507_22.67064777876147.png,discomfort in spaces
buildings,sense of disorder,low engagement,negative,201312_113.860416_22.5694392.png,low engagement
street,lack of visual order,avoidance,negative,201312_113.860416_22.5694392.png,hesitation to use space
shops,obscured organization,disinterest,negative,201312_113.860416_22.5694392.png,disengage
street,somewhat organized,navigate effectively,positive,201312_113.8659038_22.605222400000002.png,predictable navigation
buildings,detracts from organization,feel disoriented,negative,201312_113.8659038_22.605222400000002.png,difficulty in understanding organization
